LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2024-06-16 17:09:11,1900-01-00 00:00:00,Liam,58:D9:D5:20:1F:70,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-16 17:09:11,1900-01-00 00:00:00,Liam,58:D9:D5:20:1F:70,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-16 17:09:11,1900-01-00 00:00:00,Liam,58:D9:D5:20:1F:70,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-16 17:09:11,1900-01-00 00:00:00,Liam,58:D9:D5:20:1F:70,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-16 17:09:11,1900-01-00 00:00:00,Liam,58:D9:D5:20:1F:70,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-16 17:09:11,1900-01-00 00:00:00,Liam,58:D9:D5:20:1F:70,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-16 17:09:12,1900-01-00 00:00:00,Liam,58:D9:D5:20:1F:70,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-16 17:09:12,1900-01-00 00:00:00,Liam,58:D9:D5:20:1F:70,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-16 17:09:12,1900-01-00 00:00:00,Liam,58:D9:D5:20:1F:70,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-16 17:09:12,1900-01-00 00:00:00,Liam,58:D9:D5:20:1F:70,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-16 17:09:12,1900-01-00 00:00:00,Liam,58:D9:D5:20:1F:70,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-16 17:09:12,1900-01-00 00:00:00,Liam,58:D9:D5:20:1F:70,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-16 17:09:12,1900-01-00 00:00:00,Liam,58:D9:D5:20:1F:70,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-16 17:09:12,1900-01-00 00:00:00,Liam,58:D9:D5:20:1F:70,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-16 17:09:12,1900-01-00 00:00:00,Liam,58:D9:D5:20:1F:70,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
